benchmark,design_id,pdb,n_pass,n_seq,rescue_target,clash_ok,true_rescue_target
M0664_2dhn,rfflow_fixed-ligand_run_M0664_2dhn_cond29_95-atomized-bb-True,run_M0664_2dhn_cond29_95-atomized-bb-True.pdb,6,40,False,True,False
M0664_2dhn,rfflow_fixed-ligand_run_M0664_2dhn_cond29_96-atomized-bb-True,run_M0664_2dhn_cond29_96-atomized-bb-True.pdb,21,40,False,True,False
M0664_2dhn,rfflow_fixed-ligand_run_M0664_2dhn_cond29_97-atomized-bb-True,run_M0664_2dhn_cond29_97-atomized-bb-True.pdb,3,40,False,True,False
M0664_2dhn,rfflow_fixed-ligand_run_M0664_2dhn_cond29_98-atomized-bb-True,run_M0664_2dhn_cond29_98-atomized-bb-True.pdb,0,40,True,True,True
M0664_2dhn,rfflow_fixed-ligand_run_M0664_2dhn_cond29_99-atomized-bb-True,run_M0664_2dhn_cond29_99-atomized-bb-True.pdb,18,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_0-atomized-bb-True,run_M0674_1uf7_cond30_0-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_1-atomized-bb-True,run_M0674_1uf7_cond30_1-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_10-atomized-bb-True,run_M0674_1uf7_cond30_10-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_11-atomized-bb-True,run_M0674_1uf7_cond30_11-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_12-atomized-bb-True,run_M0674_1uf7_cond30_12-atomized-bb-True.pdb,21,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_13-atomized-bb-True,run_M0674_1uf7_cond30_13-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_14-atomized-bb-True,run_M0674_1uf7_cond30_14-atomized-bb-True.pdb,10,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_15-atomized-bb-True,run_M0674_1uf7_cond30_15-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_16-atomized-bb-True,run_M0674_1uf7_cond30_16-atomized-bb-True.pdb,18,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_17-atomized-bb-True,run_M0674_1uf7_cond30_17-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_18-atomized-bb-True,run_M0674_1uf7_cond30_18-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_19-atomized-bb-True,run_M0674_1uf7_cond30_19-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_2-atomized-bb-True,run_M0674_1uf7_cond30_2-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_20-atomized-bb-True,run_M0674_1uf7_cond30_20-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_21-atomized-bb-True,run_M0674_1uf7_cond30_21-atomized-bb-True.pdb,10,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_22-atomized-bb-True,run_M0674_1uf7_cond30_22-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_23-atomized-bb-True,run_M0674_1uf7_cond30_23-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_24-atomized-bb-True,run_M0674_1uf7_cond30_24-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_25-atomized-bb-True,run_M0674_1uf7_cond30_25-atomized-bb-True.pdb,5,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_26-atomized-bb-True,run_M0674_1uf7_cond30_26-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_27-atomized-bb-True,run_M0674_1uf7_cond30_27-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_28-atomized-bb-True,run_M0674_1uf7_cond30_28-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_29-atomized-bb-True,run_M0674_1uf7_cond30_29-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_3-atomized-bb-True,run_M0674_1uf7_cond30_3-atomized-bb-True.pdb,16,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_30-atomized-bb-True,run_M0674_1uf7_cond30_30-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_31-atomized-bb-True,run_M0674_1uf7_cond30_31-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_32-atomized-bb-True,run_M0674_1uf7_cond30_32-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_33-atomized-bb-True,run_M0674_1uf7_cond30_33-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_34-atomized-bb-True,run_M0674_1uf7_cond30_34-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_35-atomized-bb-True,run_M0674_1uf7_cond30_35-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_36-atomized-bb-True,run_M0674_1uf7_cond30_36-atomized-bb-True.pdb,6,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_37-atomized-bb-True,run_M0674_1uf7_cond30_37-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_38-atomized-bb-True,run_M0674_1uf7_cond30_38-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_39-atomized-bb-True,run_M0674_1uf7_cond30_39-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_4-atomized-bb-True,run_M0674_1uf7_cond30_4-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_40-atomized-bb-True,run_M0674_1uf7_cond30_40-atomized-bb-True.pdb,9,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_41-atomized-bb-True,run_M0674_1uf7_cond30_41-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_42-atomized-bb-True,run_M0674_1uf7_cond30_42-atomized-bb-True.pdb,7,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_43-atomized-bb-True,run_M0674_1uf7_cond30_43-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_44-atomized-bb-True,run_M0674_1uf7_cond30_44-atomized-bb-True.pdb,0,40,True,False,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_45-atomized-bb-True,run_M0674_1uf7_cond30_45-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_46-atomized-bb-True,run_M0674_1uf7_cond30_46-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_47-atomized-bb-True,run_M0674_1uf7_cond30_47-atomized-bb-True.pdb,18,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_48-atomized-bb-True,run_M0674_1uf7_cond30_48-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_49-atomized-bb-True,run_M0674_1uf7_cond30_49-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_5-atomized-bb-True,run_M0674_1uf7_cond30_5-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_50-atomized-bb-True,run_M0674_1uf7_cond30_50-atomized-bb-True.pdb,30,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_51-atomized-bb-True,run_M0674_1uf7_cond30_51-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_52-atomized-bb-True,run_M0674_1uf7_cond30_52-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_53-atomized-bb-True,run_M0674_1uf7_cond30_53-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_54-atomized-bb-True,run_M0674_1uf7_cond30_54-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_55-atomized-bb-True,run_M0674_1uf7_cond30_55-atomized-bb-True.pdb,3,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_56-atomized-bb-True,run_M0674_1uf7_cond30_56-atomized-bb-True.pdb,10,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_57-atomized-bb-True,run_M0674_1uf7_cond30_57-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_58-atomized-bb-True,run_M0674_1uf7_cond30_58-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_59-atomized-bb-True,run_M0674_1uf7_cond30_59-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_6-atomized-bb-True,run_M0674_1uf7_cond30_6-atomized-bb-True.pdb,3,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_60-atomized-bb-True,run_M0674_1uf7_cond30_60-atomized-bb-True.pdb,7,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_61-atomized-bb-True,run_M0674_1uf7_cond30_61-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_62-atomized-bb-True,run_M0674_1uf7_cond30_62-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_63-atomized-bb-True,run_M0674_1uf7_cond30_63-atomized-bb-True.pdb,4,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_64-atomized-bb-True,run_M0674_1uf7_cond30_64-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_65-atomized-bb-True,run_M0674_1uf7_cond30_65-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_66-atomized-bb-True,run_M0674_1uf7_cond30_66-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_67-atomized-bb-True,run_M0674_1uf7_cond30_67-atomized-bb-True.pdb,3,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_68-atomized-bb-True,run_M0674_1uf7_cond30_68-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_69-atomized-bb-True,run_M0674_1uf7_cond30_69-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_7-atomized-bb-True,run_M0674_1uf7_cond30_7-atomized-bb-True.pdb,14,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_70-atomized-bb-True,run_M0674_1uf7_cond30_70-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_71-atomized-bb-True,run_M0674_1uf7_cond30_71-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_72-atomized-bb-True,run_M0674_1uf7_cond30_72-atomized-bb-True.pdb,1,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_73-atomized-bb-True,run_M0674_1uf7_cond30_73-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_74-atomized-bb-True,run_M0674_1uf7_cond30_74-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_75-atomized-bb-True,run_M0674_1uf7_cond30_75-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_76-atomized-bb-True,run_M0674_1uf7_cond30_76-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_77-atomized-bb-True,run_M0674_1uf7_cond30_77-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_78-atomized-bb-True,run_M0674_1uf7_cond30_78-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_79-atomized-bb-True,run_M0674_1uf7_cond30_79-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_8-atomized-bb-True,run_M0674_1uf7_cond30_8-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_80-atomized-bb-True,run_M0674_1uf7_cond30_80-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_81-atomized-bb-True,run_M0674_1uf7_cond30_81-atomized-bb-True.pdb,2,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_82-atomized-bb-True,run_M0674_1uf7_cond30_82-atomized-bb-True.pdb,40,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_83-atomized-bb-True,run_M0674_1uf7_cond30_83-atomized-bb-True.pdb,12,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_84-atomized-bb-True,run_M0674_1uf7_cond30_84-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_85-atomized-bb-True,run_M0674_1uf7_cond30_85-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_86-atomized-bb-True,run_M0674_1uf7_cond30_86-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_87-atomized-bb-True,run_M0674_1uf7_cond30_87-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_88-atomized-bb-True,run_M0674_1uf7_cond30_88-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_89-atomized-bb-True,run_M0674_1uf7_cond30_89-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_9-atomized-bb-True,run_M0674_1uf7_cond30_9-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_90-atomized-bb-True,run_M0674_1uf7_cond30_90-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_91-atomized-bb-True,run_M0674_1uf7_cond30_91-atomized-bb-True.pdb,4,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_92-atomized-bb-True,run_M0674_1uf7_cond30_92-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_93-atomized-bb-True,run_M0674_1uf7_cond30_93-atomized-bb-True.pdb,23,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_94-atomized-bb-True,run_M0674_1uf7_cond30_94-atomized-bb-True.pdb,24,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_95-atomized-bb-True,run_M0674_1uf7_cond30_95-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_96-atomized-bb-True,run_M0674_1uf7_cond30_96-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_97-atomized-bb-True,run_M0674_1uf7_cond30_97-atomized-bb-True.pdb,3,40,False,True,False
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_98-atomized-bb-True,run_M0674_1uf7_cond30_98-atomized-bb-True.pdb,0,40,True,True,True
M0674_1uf7,rfflow_fixed-ligand_run_M0674_1uf7_cond30_99-atomized-bb-True,run_M0674_1uf7_cond30_99-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_0-atomized-bb-True,run_M0710_1ra0_cond31_0-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_1-atomized-bb-True,run_M0710_1ra0_cond31_1-atomized-bb-True.pdb,7,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_10-atomized-bb-True,run_M0710_1ra0_cond31_10-atomized-bb-True.pdb,14,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_11-atomized-bb-True,run_M0710_1ra0_cond31_11-atomized-bb-True.pdb,9,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_12-atomized-bb-True,run_M0710_1ra0_cond31_12-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_13-atomized-bb-True,run_M0710_1ra0_cond31_13-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_14-atomized-bb-True,run_M0710_1ra0_cond31_14-atomized-bb-True.pdb,13,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_15-atomized-bb-True,run_M0710_1ra0_cond31_15-atomized-bb-True.pdb,29,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_16-atomized-bb-True,run_M0710_1ra0_cond31_16-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_17-atomized-bb-True,run_M0710_1ra0_cond31_17-atomized-bb-True.pdb,3,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_18-atomized-bb-True,run_M0710_1ra0_cond31_18-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_19-atomized-bb-True,run_M0710_1ra0_cond31_19-atomized-bb-True.pdb,10,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_2-atomized-bb-True,run_M0710_1ra0_cond31_2-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_20-atomized-bb-True,run_M0710_1ra0_cond31_20-atomized-bb-True.pdb,8,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_21-atomized-bb-True,run_M0710_1ra0_cond31_21-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_22-atomized-bb-True,run_M0710_1ra0_cond31_22-atomized-bb-True.pdb,1,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_23-atomized-bb-True,run_M0710_1ra0_cond31_23-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_24-atomized-bb-True,run_M0710_1ra0_cond31_24-atomized-bb-True.pdb,2,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_25-atomized-bb-True,run_M0710_1ra0_cond31_25-atomized-bb-True.pdb,24,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_26-atomized-bb-True,run_M0710_1ra0_cond31_26-atomized-bb-True.pdb,0,40,True,False,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_27-atomized-bb-True,run_M0710_1ra0_cond31_27-atomized-bb-True.pdb,1,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_28-atomized-bb-True,run_M0710_1ra0_cond31_28-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_29-atomized-bb-True,run_M0710_1ra0_cond31_29-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_3-atomized-bb-True,run_M0710_1ra0_cond31_3-atomized-bb-True.pdb,5,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_30-atomized-bb-True,run_M0710_1ra0_cond31_30-atomized-bb-True.pdb,11,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_31-atomized-bb-True,run_M0710_1ra0_cond31_31-atomized-bb-True.pdb,5,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_32-atomized-bb-True,run_M0710_1ra0_cond31_32-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_33-atomized-bb-True,run_M0710_1ra0_cond31_33-atomized-bb-True.pdb,4,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_34-atomized-bb-True,run_M0710_1ra0_cond31_34-atomized-bb-True.pdb,37,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_35-atomized-bb-True,run_M0710_1ra0_cond31_35-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_36-atomized-bb-True,run_M0710_1ra0_cond31_36-atomized-bb-True.pdb,5,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_37-atomized-bb-True,run_M0710_1ra0_cond31_37-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_38-atomized-bb-True,run_M0710_1ra0_cond31_38-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_39-atomized-bb-True,run_M0710_1ra0_cond31_39-atomized-bb-True.pdb,1,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_4-atomized-bb-True,run_M0710_1ra0_cond31_4-atomized-bb-True.pdb,27,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_40-atomized-bb-True,run_M0710_1ra0_cond31_40-atomized-bb-True.pdb,5,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_41-atomized-bb-True,run_M0710_1ra0_cond31_41-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_42-atomized-bb-True,run_M0710_1ra0_cond31_42-atomized-bb-True.pdb,2,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_43-atomized-bb-True,run_M0710_1ra0_cond31_43-atomized-bb-True.pdb,5,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_44-atomized-bb-True,run_M0710_1ra0_cond31_44-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_45-atomized-bb-True,run_M0710_1ra0_cond31_45-atomized-bb-True.pdb,8,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_46-atomized-bb-True,run_M0710_1ra0_cond31_46-atomized-bb-True.pdb,3,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_47-atomized-bb-True,run_M0710_1ra0_cond31_47-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_48-atomized-bb-True,run_M0710_1ra0_cond31_48-atomized-bb-True.pdb,2,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_49-atomized-bb-True,run_M0710_1ra0_cond31_49-atomized-bb-True.pdb,9,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_5-atomized-bb-True,run_M0710_1ra0_cond31_5-atomized-bb-True.pdb,8,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_50-atomized-bb-True,run_M0710_1ra0_cond31_50-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_51-atomized-bb-True,run_M0710_1ra0_cond31_51-atomized-bb-True.pdb,0,40,True,True,True
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_52-atomized-bb-True,run_M0710_1ra0_cond31_52-atomized-bb-True.pdb,13,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_53-atomized-bb-True,run_M0710_1ra0_cond31_53-atomized-bb-True.pdb,24,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_54-atomized-bb-True,run_M0710_1ra0_cond31_54-atomized-bb-True.pdb,25,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_55-atomized-bb-True,run_M0710_1ra0_cond31_55-atomized-bb-True.pdb,3,40,False,True,False
M0710_1ra0,rfflow_fixed-ligand_run_M0710_1ra0_cond31_56-atomized-bb-True,run_M0710_1ra0_cond31_56-atomized-bb-True.pdb,22,40,False,True,False
